2004,1,2,16,14.68,15.636,15.68,14.68,15.636,14.68,20024,19934,20024,0.95625,204.91,198.09,214.25,6502.2,6502.2,6502.2,138.77,131.88,130.38,7804.8,7804.8,7817,204.88,198.05,214.23,1114.8,1114.8,1061.8,204.93,198.1,214.28,1581.3,1581.3,1581.3
2004,1,2,17,14.68,15.614,15.68,14.68,15.614,14.68,20113,20022,20113,0.93365,215.5,210.69,226.12,6502.3,6502.3,6502.3,145.48,140.85,137.97,7794.8,7779.1,7843.1,215.46,210.65,226.1,1114.5,1114.5,1061.5,215.51,210.7,226.15,1581.3,1581.3,1581.3
2004,1,2,18,19,19.956,20,19,19.956,19,20819,20819,20819,0.95625,164.13,159.71,163.4,6584.4,6584.4,6584.4,73.453,69.149,67.09,8354.1,8354.1,8377.7,165.03,160.61,165.61,1106.2,1106.2,1106.2,165.08,160.66,165.66,1521.3,1521.3,1521.3
2004,1,2,19,29.73,30.686,30.73,29.73,30.686,29.73,23107,23107,23107,0.95625,84.711,96.764,96.572,7063.8,7063.8,7135.8,270.71,278.98,293.89,9604.9,9604.9,9604.9,297.68,308.68,321.71,1081.2,1081.2,1081.3,308.67,323.95,340.36,1111.3,1111.3,1111.3
2004,1,2,20,31.09,32.046,32.09,31.09,32.046,31.09,23484,23484,23484,0.95625,102.4,119.06,120.99,7305.4,7305.4,8267.4,251.79,264.25,251.81,9655.7,9655.7,9655.7,279.69,292.5,278.61,1065.3,1065.3,1065.3,301.63,320.38,310.65,1051.3,1051.3,1051.3
2004,1,2,21,28.99,29.946,29.99,28.99,29.946,28.99,23218,23218,23218,0.95625,73.415,82.691,82.151,7200.6,7200.6,7300.6,250.96,256.9,286.17,9622.8,9622.8,9622.8,277.74,287.08,313.38,1066.1,1066.1,1066.1,284.67,297.18,326.13,1051.3,1051.3,1051.3
2004,1,2,22,24.03,24.986,25.03,24.03,24.986,24.03,22481,22456,22481,0.95625,104.62,101.65,86.423,6849.1,6849.1,6849.1,70.51,67.255,92.334,9352.9,9352.9,9384.5,138.33,135.61,141.95,1100.8,1075.8,1075.9,138.44,135.79,142.2,1101.3,1101.3,1101.3
2004,1,2,23,23,23.956,24,23,23.956,23,21647,21647,21647,0.95625,141.65,140.58,125.84,6598.5,6598.5,6598.5,65.654,64.477,80.342,8919.8,8919.8,8954.8,160.58,159.62,159.19,1076.7,1076.7,1076.7,160.65,159.71,159.3,1221.3,1221.3,1221.3
2004,1,2,24,26.53,27.486,27.53,26.53,27.486,26.53,21846,21836,21846,0.95625,98.273,100.03,87.954,6554.3,6554.3,6654.3,162.08,162.41,201.74,8995.8,8995.8,8995.8,201.53,204.21,232.46,1025.8,1015.8,1015.9,202.53,205.9,234.82,1221.3,1221.3,1221.3
2004,1,3,1,22.89,23.392,23.89,22.89,23.392,22.89,22429,22429,22429,0.92265,232.51,233.43,214.58,4777,4777,4777,164.51,154.54,180.18,8472.3,8592.3,8609.8,241.49,231.23,255.81,1479.2,1479.2,1569.3,274.59,266.92,283.1,1395.9,1395.9,1395.9
2004,1,3,2,15.7,15.886,16.7,15.7,15.99,15.7,20112,20006,20112,0.92618,305.62,295.21,274.33,4721.4,4721.4,4721.4,273.58,264.87,240.99,7678.1,7609.5,7551.1,289.1,284.37,250.06,1161.2,1161.1,1161.3,289.62,278.23,261,1362,1324.6,1362
